# x	y	u	v	mask
 25.8523	 66.4773	  0.3167	  0.0516	  1.0000
 26.7992	 66.4773	  0.2800	  0.0582	  1.0000
 27.7462	 66.4773	  0.2589	  0.0569	  0.0000
 28.6932	 66.4773	  0.2300	  0.0666	  1.0000
 29.6402	 66.4773	  0.1941	  0.0652	  0.0000
 30.5871	 66.4773	  0.1774	  0.0762	  0.0000
 31.5341	 66.4773	  0.1801	  0.0780	  0.0000
 32.4811	 66.4773	  0.1672	  0.0802	  0.0000
 33.4280	 66.4773	  0.1543	  0.0844	  0.0000
 34.3750	 66.4773	  0.1170	  0.0737	  0.0000
 35.3220	 66.4773	  0.1169	  0.0755	  0.0000
 36.2689	 66.4773	  0.1032	  0.0798	  0.0000
 37.2159	 66.4773	  0.1019	  0.0687	  0.0000
 38.1629	 66.4773	  0.0966	  0.0761	  1.0000
 39.1098	 66.4773	  0.0902	  0.0910	  0.0000
 40.0568	 66.4773	  0.0841	  0.0799	  0.0000
 41.0038	 66.4773	  0.0896	  0.0802	  0.0000
 41.9508	 66.4773	  0.0847	  0.0752	  0.0000
 42.8977	 66.4773	  0.0795	  0.0672	  0.0000
 43.8447	 66.4773	  0.0701	  0.0794	  0.0000
 44.7917	 66.4773	  0.0672	  0.0833	  0.0000
 45.7386	 66.4773	  0.0529	  0.0873	  0.0000
 46.6856	 66.4773	  0.0430	  0.0831	  0.0000
 47.6326	 66.4773	  0.0310	  0.0837	  0.0000
 48.5795	 66.4773	  0.0115	  0.0895	  0.0000
 49.5265	 66.4773	  0.0096	  0.0922	  0.0000
 50.4735	 66.4773	 -0.0006	  0.0857	  0.0000
 51.4205	 66.4773	 -0.0034	  0.0743	  0.0000
 52.3674	 66.4773	  0.0022	  0.0614	  0.0000
 53.3144	 66.4773	  0.0100	  0.0827	  1.0000
 54.2614	 66.4773	  0.0516	  0.0836	  0.0000
 55.2083	 66.4773	  0.0123	  0.0853	  0.0000
 56.1553	 66.4773	  0.0077	  0.0827	  1.0000
 57.1023	 66.4773	 -0.0023	  0.0845	  0.0000
 58.0492	 66.4773	 -0.0032	  0.0860	  0.0000
 58.9962	 66.4773	 -0.0086	  0.0789	  0.0000
 59.9432	 66.4773	 -0.0153	  0.0665	  0.0000
 60.8902	 66.4773	 -0.0286	  0.0744	  0.0000
 61.8371	 66.4773	 -0.0379	  0.0804	  1.0000
 62.7841	 66.4773	 -0.0235	  0.0737	  0.0000
 63.7311	 66.4773	 -0.0563	  0.0809	  0.0000
 64.6780	 66.4773	 -0.0650	  0.0821	  1.0000
 65.6250	 66.4773	 -0.0714	  0.0818	  1.0000
 66.5720	 66.4773	 -0.0792	  0.0810	  0.0000
 67.5189	 66.4773	 -0.0774	  0.0890	  0.0000
 68.4659	 66.4773	 -0.0887	  0.0849	  0.0000
 69.4129	 66.4773	 -0.0953	  0.0805	  0.0000
 70.3598	 66.4773	 -0.0962	  0.0791	  0.0000
 71.3068	 66.4773	 -0.0848	  0.0815	  0.0000
 72.2538	 66.4773	 -0.1088	  0.0775	  0.0000
 73.2008	 66.4773	 -0.1115	  0.0799	  0.0000
 74.1477	 66.4773	 -0.1097	  0.0873	  0.0000
 75.0947	 66.4773	 -0.1231	  0.0872	  0.0000
 76.0417	 66.4773	 -0.1654	  0.0849	  0.0000
 76.9886	 66.4773	 -0.1553	  0.0865	  0.0000
 77.9356	 66.4773	 -0.1680	  0.0940	  0.0000
 78.8826	 66.4773	 -0.1789	  0.0897	  0.0000
 79.8295	 66.4773	 -0.1863	  0.0872	  0.0000
 80.7765	 66.4773	 -0.1968	  0.0861	  0.0000
 81.7235	 66.4773	 -0.2154	  0.0931	  0.0000
 82.6705	 66.4773	 -0.2535	  0.0866	  0.0000
 83.6174	 66.4773	 -0.2679	  0.0917	  1.0000
 84.5644	 66.4773	 -0.2659	  0.0926	  0.0000
 85.5114	 66.4773	 -0.2951	  0.0904	  0.0000
 86.4583	 66.4773	 -0.3581	  0.1064	  0.0000
 87.4053	 66.4773	 -0.3797	  0.1038	  0.0000
 88.3523	 66.4773	 -0.2460	  0.0892	  1.0000
 89.2992	 66.4773	 -0.2043	  0.0879	  1.0000
 90.2462	 66.4773	 -0.1520	  0.0859	  1.0000
 91.1932	 66.4773	 -0.1011	  0.0849	  1.0000
 92.1402	 66.4773	 -0.0064	  0.0831	  0.0000
 93.0871	 66.4773	  0.0011	  0.0880	  0.0000
 94.0341	 66.4773	  0.0067	  0.0844	  0.0000
 94.9811	 66.4773	  0.0023	  0.0828	  1.0000
 95.9280	 66.4773	  0.0080	  0.0763	  0.0000
 96.8750	 66.4773	  0.0096	  0.0785	  0.0000
 97.8220	 66.4773	  0.0082	  0.0813	  0.0000
 98.7689	 66.4773	  0.0035	  0.0841	  0.0000
  1.2311	 65.5303	 -0.0005	  0.0792	  0.0000
  2.1780	 65.5303	 -0.0023	  0.0818	  0.0000
  3.1250	 65.5303	 -0.0004	  0.0792	  1.0000
  4.0720	 65.5303	  0.0002	  0.0741	  0.0000
  5.0189	 65.5303	 -0.0003	  0.0776	  0.0000
  5.9659	 65.5303	  0.0005	  0.0856	  0.0000
  6.9129	 65.5303	  0.0018	  0.0842	  0.0000
  7.8598	 65.5303	  0.0003	  0.0760	  0.0000
  8.8068	 65.5303	 -0.0001	  0.0781	  0.0000
  9.7538	 65.5303	  0.0015	  0.0875	  0.0000
 10.7008	 65.5303	 -0.0028	  0.0851	  0.0000
 11.6477	 65.5303	  0.0019	  0.0795	  1.0000
 12.5947	 65.5303	 -0.0039	  0.0773	  0.0000
 13.5417	 65.5303	 -0.0019	  0.0808	  0.0000
 14.4886	 65.5303	  0.0063	  0.0796	  0.0000
 15.4356	 65.5303	  0.0046	  0.0801	  0.0000
 16.3826	 65.5303	  0.0039	  0.0825	  0.0000
 17.3295	 65.5303	  0.0123	  0.0813	  0.0000
 18.2765	 65.5303	  0.1400	  0.0685	  1.0000
 19.2235	 65.5303	  0.2050	  0.0634	  1.0000
 20.1705	 65.5303	  0.2651	  0.0572	  1.0000
 21.1174	 65.5303	  0.5270	  0.0220	  0.0000
 22.0644	 65.5303	  0.4779	  0.0280	  0.0000
 23.0114	 65.5303	  0.4265	  0.0254	  0.0000
 23.9583	 65.5303	  0.3838	  0.0319	  0.0000
 24.9053	 65.5303	  0.3195	  0.0622	  0.0000
 25.8523	 65.5303	  0.3004	  0.0731	  0.0000
 26.7992	 65.5303	  0.2706	  0.0726	  0.0000
 27.7462	 65.5303	  0.2429	  0.0750	  0.0000
 28.6932	 65.5303	  0.2221	  0.0760	  0.0000
 29.6402	 65.5303	  0.1917	  0.0841	  0.0000
 30.5871	 65.5303	  0.1882	  0.0841	  0.0000
 31.5341	 65.5303	  0.1845	  0.0741	  0.0000
 32.4811	 65.5303	  0.1714	  0.0702	  0.0000
 33.4280	 65.5303	  0.1586	  0.0859	  0.0000
 34.3750	 65.5303	  0.1318	  0.0822	  0.0000
 35.3220	 65.5303	  0.1339	  0.0795	  0.0000
 36.2689	 65.5303	  0.1054	  0.0839	  0.0000
 37.2159	 65.5303	  0.1062	  0.0893	  0.0000
 38.1629	 65.5303	  0.0978	  0.0806	  0.0000
 39.1098	 65.5303	  0.0961	  0.0790	  0.0000
 40.0568	 65.5303	  0.0824	  0.0832	  0.0000
 41.0038	 65.5303	  0.0875	  0.0877	  0.0000
 41.9508	 65.5303	  0.0781	  0.0902	  0.0000
 42.8977	 65.5303	  0.0754	  0.0838	  0.0000
 43.8447	 65.5303	  0.0713	  0.0743	  0.0000
 44.7917	 65.5303	  0.0688	  0.0737	  0.0000
 45.7386	 65.5303	  0.0498	  0.0815	  0.0000
 46.6856	 65.5303	  0.0326	  0.0880	  0.0000
 47.6326	 65.5303	  0.0276	  0.0786	  0.0000
 48.5795	 65.5303	  0.0206	  0.0781	  0.0000
 49.5265	 65.5303	  0.0126	  0.0810	  1.0000
 50.4735	 65.5303	  0.0011	  0.0806	  0.0000
 51.4205	 65.5303	 -0.0076	  0.0756	  0.0000
 52.3674	 65.5303	  0.0113	  0.0839	  1.0000
 53.3144	 65.5303	  0.0412	  0.0917	  0.0000
 54.2614	 65.5303	  0.0468	  0.0980	  0.0000
 55.2083	 65.5303	  0.0115	  0.0855	  1.0000
 56.1553	 65.5303	  0.0089	  0.0856	  1.0000
 57.1023	 65.5303	 -0.0045	  0.0857	  0.0000
 58.0492	 65.5303	 -0.0055	  0.0882	  0.0000
 58.9962	 65.5303	 -0.0058	  0.0848	  0.0000
 59.9432	 65.5303	 -0.0148	  0.0810	  0.0000
 60.8902	 65.5303	 -0.0235	  0.0915	  0.0000
 61.8371	 65.5303	 -0.0384	  0.0859	  0.0000
 62.7841	 65.5303	 -0.0461	  0.0833	  1.0000
 63.7311	 65.5303	 -0.0558	  0.0811	  0.0000
 64.6780	 65.5303	 -0.0639	  0.0842	  1.0000
 65.6250	 65.5303	 -0.0705	  0.0840	  1.0000
 66.5720	 65.5303	 -0.0763	  0.0843	  1.0000
 67.5189	 65.5303	 -0.0761	  0.0866	  0.0000
 68.4659	 65.5303	 -0.0880	  0.0859	  0.0000
 69.4129	 65.5303	 -0.0948	  0.0850	  0.0000
 70.3598	 65.5303	 -0.0964	  0.0910	  0.0000
 71.3068	 65.5303	 -0.0978	  0.0858	  1.0000
 72.2538	 65.5303	 -0.1067	  0.0859	  0.0000
 73.2008	 65.5303	 -0.1123	  0.0892	  0.0000
 74.1477	 65.5303	 -0.1002	  0.0898	  0.0000
 75.0947	 65.5303	 -0.1336	  0.0886	  1.0000
 76.0417	 65.5303	 -0.1577	  0.0836	  0.0000
 76.9886	 65.5303	 -0.1564	  0.0951	  0.0000
 77.9356	 65.5303	 -0.1744	  0.0985	  0.0000
 78.8826	 65.5303	 -0.1789	  0.0961	  0.0000
 79.8295	 65.5303	 -0.1940	  0.0935	  1.0000
 80.7765	 65.5303	 -0.2102	  0.0945	  1.0000
 81.7235	 65.5303	 -0.2181	  0.0954	  0.0000
 82.6705	 65.5303	 -0.2458	  0.0962	  0.0000
 83.6174	 65.5303	 -0.2740	  0.0958	  0.0000
 84.5644	 65.5303	 -0.2775	  0.0913	  0.0000
 85.5114	 65.5303	 -0.3021	  0.1007	  0.0000
 86.4583	 65.5303	 -0.3635	  0.0986	  0.0000
 87.4053	 65.5303	 -0.2748	  0.0948	  1.0000
 88.3523	 65.5303	 -0.2436	  0.0929	  1.0000
 89.2992	 65.5303	 -0.2011	  0.0910	  1.0000
 90.2462	 65.5303	 -0.1487	  0.0882	  1.0000
 91.1932	 65.5303	 -0.0252	  0.0831	  0.0000
 92.1402	 65.5303	 -0.0050	  0.0848	  0.0000
 93.0871	 65.5303	  0.0007	  0.0885	  0.0000
 94.0341	 65.5303	  0.0057	  0.0868	  0.0000
 94.9811	 65.5303	  0.0075	  0.0869	  0.0000
 95.9280	 65.5303	  0.0052	  0.0834	  1.0000
 96.8750	 65.5303	  0.0067	  0.0792	  0.0000
 97.8220	 65.5303	  0.0078	  0.0783	  0.0000
 98.7689	 65.5303	  0.0040	  0.0793	  0.0000
  1.2311	 64.5833	 -0.0003	  0.0786	  0.0000
  2.1780	 64.5833	 -0.0003	  0.0779	  1.0000
  3.1250	 64.5833	 -0.0003	  0.0780	  1.0000
  4.0720	 64.5833	 -0.0009	  0.0796	  0.0000
  5.0189	 64.5833	 -0.0009	  0.0784	  0.0000
  5.9659	 64.5833	  0.0013	  0.0737	  0.0000
  6.9129	 64.5833	  0.0017	  0.0741	  0.0000
  7.8598	 64.5833	 -0.0006	  0.0786	  0.0000
  8.8068	 64.5833	  0.0003	  0.0816	  0.0000
  9.7538	 64.5833	 -0.0001	  0.0849	  0.0000
 10.7008	 64.5833	  0.0010	  0.0863	  0.0000
 11.6477	 64.5833	  0.0043	  0.0812	  0.0000
 12.5947	 64.5833	  0.0054	  0.0763	  0.0000
 13.5417	 64.5833	  0.0023	  0.0790	  0.0000
 14.4886	 64.5833	  0.0013	  0.0817	  0.0000
 15.4356	 64.5833	  0.0151	  0.0770	  1.0000
 16.3826	 64.5833	  0.0046	  0.0710	  0.0000
 17.3295	 64.5833	  0.0058	  0.0711	  0.0000
 18.2765	 64.5833	  0.0679	  0.0822	  0.0000
 19.2235	 64.5833	  0.2085	  0.0650	  1.0000
 20.1705	 64.5833	  0.2674	  0.0599	  1.0000
 21.1174	 64.5833	  0.5268	  0.0520	  0.0000
 22.0644	 64.5833	  0.4631	  0.0579	  0.0000
 23.0114	 64.5833	  0.4493	  0.0506	  0.0000
 23.9583	 64.5833	  0.3562	  0.0563	  0.0000
 24.9053	 64.5833	  0.3389	  0.0647	  1.0000
 25.8523	 64.5833	  0.2888	  0.0815	  0.0000
 26.7992	 64.5833	  0.2560	  0.0718	  0.0000
 27.7462	 64.5833	  0.2390	  0.0810	  0.0000
 28.6932	 64.5833	  0.2180	  0.0874	  0.0000
 29.6402	 64.5833	  0.1950	  0.0861	  0.0000
 30.5871	 64.5833	  0.1907	  0.0888	  0.0000
 31.5341	 64.5833	  0.1738	  0.0826	  1.0000
 32.4811	 64.5833	  0.1478	  0.0810	  0.0000
 33.4280	 64.5833	  0.1563	  0.0887	  0.0000
 34.3750	 64.5833	  0.1416	  0.0897	  0.0000
 35.3220	 64.5833	  0.1179	  0.0854	  0.0000
 36.2689	 64.5833	  0.1103	  0.0835	  0.0000
 37.2159	 64.5833	  0.1041	  0.0727	  0.0000
 38.1629	 64.5833	  0.0996	  0.0867	  0.0000
 39.1098	 64.5833	  0.0978	  0.0926	  0.0000
 40.0568	 64.5833	  0.0955	  0.0881	  0.0000
 41.0038	 64.5833	  0.0809	  0.0910	  0.0000
 41.9508	 64.5833	  0.0633	  0.0891	  0.0000
 42.8977	 64.5833	  0.0705	  0.0835	  0.0000
 43.8447	 64.5833	  0.0702	  0.0927	  0.0000
 44.7917	 64.5833	  0.0655	  0.0893	  0.0000
 45.7386	 64.5833	  0.0545	  0.0772	  0.0000
 46.6856	 64.5833	  0.0403	  0.0855	  0.0000
 47.6326	 64.5833	  0.0287	  0.0934	  0.0000
 48.5795	 64.5833	  0.0183	  0.0866	  0.0000
 49.5265	 64.5833	  0.0082	  0.0892	  0.0000
 50.4735	 64.5833	 -0.0075	  0.0870	  0.0000
 51.4205	 64.5833	 -0.0089	  0.0896	  0.0000
 52.3674	 64.5833	  0.0110	  0.0873	  1.0000
 53.3144	 64.5833	  0.0458	  0.0657	  0.0000
 54.2614	 64.5833	  0.0390	  0.0715	  0.0000
 55.2083	 64.5833	  0.0121	  0.0879	  1.0000
 56.1553	 64.5833	  0.0027	  0.0858	  0.0000
 57.1023	 64.5833	 -0.0034	  0.0866	  0.0000
 58.0492	 64.5833	 -0.0051	  0.0871	  1.0000
 58.9962	 64.5833	 -0.0122	  0.0870	  1.0000
 59.9432	 64.5833	 -0.0194	  0.0866	  1.0000
 60.8902	 64.5833	 -0.0271	  0.0866	  1.0000
 61.8371	 64.5833	 -0.0460	  0.0837	  0.0000
 62.7841	 64.5833	 -0.0446	  0.0868	  1.0000
 63.7311	 64.5833	 -0.0638	  0.0948	  0.0000
 64.6780	 64.5833	 -0.0622	  0.0873	  1.0000
 65.6250	 64.5833	 -0.0688	  0.0869	  1.0000
 66.5720	 64.5833	 -0.0755	  0.0871	  1.0000
 67.5189	 64.5833	 -0.0880	  0.0923	  0.0000
 68.4659	 64.5833	 -0.0846	  0.0781	  0.0000
 69.4129	 64.5833	 -0.0950	  0.0889	  0.0000
 70.3598	 64.5833	 -0.0932	  0.0877	  1.0000
 71.3068	 64.5833	 -0.0920	  0.0807	  0.0000
 72.2538	 64.5833	 -0.1043	  0.0872	  0.0000
 73.2008	 64.5833	 -0.0988	  0.0797	  0.0000
 74.1477	 64.5833	 -0.1112	  0.0901	  0.0000
 75.0947	 64.5833	 -0.1264	  0.0972	  0.0000
 76.0417	 64.5833	 -0.1355	  0.0921	  0.0000
 76.9886	 64.5833	 -0.1610	  0.0905	  0.0000
 77.9356	 64.5833	 -0.1761	  0.0958	  0.0000
 78.8826	 64.5833	 -0.1813	  0.1010	  0.0000
 79.8295	 64.5833	 -0.1834	  0.0980	  0.0000
 80.7765	 64.5833	 -0.1954	  0.0987	  0.0000
 81.7235	 64.5833	 -0.2269	  0.0987	  1.0000
 82.6705	 64.5833	 -0.2577	  0.1004	  0.0000
 83.6174	 64.5833	 -0.2756	  0.0970	  0.0000
 84.5644	 64.5833	 -0.2897	  0.0984	  0.0000
 85.5114	 64.5833	 -0.3067	  0.0861	  0.0000
 86.4583	 64.5833	 -0.3694	  0.0909	  0.0000
 87.4053	 64.5833	 -0.3801	  0.0979	  0.0000
 88.3523	 64.5833	 -0.3833	  0.1013	  0.0000
 89.2992	 64.5833	 -0.1938	  0.0937	  1.0000
 90.2462	 64.5833	 -0.1414	  0.0900	  1.0000
 91.1932	 64.5833	 -0.0951	  0.0876	  1.0000
 92.1402	 64.5833	 -0.0548	  0.0858	  1.0000
 93.0871	 64.5833	 -0.0262	  0.0842	  1.0000
 94.0341	 64.5833	  0.0043	  0.0885	  0.0000
 94.9811	 64.5833	  0.0068	  0.0830	  0.0000
 95.9280	 64.5833	  0.0053	  0.0804	  0.0000
 96.8750	 64.5833	  0.0037	  0.0859	  0.0000
 97.8220	 64.5833	  0.0066	  0.0827	  1.0000
 98.7689	 64.5833	  0.0053	  0.0774	  0.0000
  1.2311	 63.6364	 -0.0004	  0.0783	  1.0000
  2.1780	 63.6364	  0.0011	  0.0791	  0.0000
  3.1250	 63.6364	 -0.0003	  0.0782	  1.0000
  4.0720	 63.6364	  0.0008	  0.0790	  0.0000
  5.0189	 63.6364	 -0.0020	  0.0782	  0.0000
  5.9659	 63.6364	 -0.0025	  0.0784	  0.0000
  6.9129	 63.6364	 -0.0036	  0.0745	  0.0000
  7.8598	 63.6364	 -0.0015	  0.0503	  0.0000
  8.8068	 63.6364	  0.0029	  0.0501	  0.0000
  9.7538	 63.6364	  0.0023	  0.0828	  0.0000
 10.7008	 63.6364	  0.0079	  0.0739	  0.0000
 11.6477	 63.6364	  0.0015	  0.0791	  1.0000
 12.5947	 63.6364	  0.0032	  0.0785	  0.0000
 13.5417	 63.6364	  0.0010	  0.0841	  0.0000
 14.4886	 63.6364	  0.0038	  0.0859	  0.0000
 15.4356	 63.6364	  0.0156	  0.0768	  1.0000
 16.3826	 63.6364	  0.0421	  0.0760	  1.0000
 17.3295	 63.6364	  0.0845	  0.0743	  1.0000
 18.2765	 63.6364	  0.0493	  0.0263	  0.0000
 19.2235	 63.6364	  0.2166	  0.0682	  1.0000
 20.1705	 63.6364	  0.2745	  0.0648	  1.0000
 21.1174	 63.6364	  0.4645	  0.0730	  0.0000
 22.0644	 63.6364	  0.4657	  0.0527	  0.0000
 23.0114	 63.6364	  0.4532	  0.0285	  0.0000
 23.9583	 63.6364	  0.3533	  0.0839	  0.0000
 24.9053	 63.6364	  0.3347	  0.0726	  1.0000
 25.8523	 63.6364	  0.2870	  0.0948	  0.0000
 26.7992	 63.6364	  0.2608	  0.0810	  0.0000
 27.7462	 63.6364	  0.2614	  0.0913	  0.0000
 28.6932	 63.6364	  0.2169	  0.0938	  0.0000
 29.6402	 63.6364	  0.2025	  0.0902	  0.0000
 30.5871	 63.6364	  0.1927	  0.0921	  0.0000
 31.5341	 63.6364	  0.1830	  0.0945	  0.0000
 32.4811	 63.6364	  0.1627	  0.0855	  1.0000
 33.4280	 63.6364	  0.1519	  0.0930	  0.0000
 34.3750	 63.6364	  0.1365	  0.0952	  0.0000
 35.3220	 63.6364	  0.1149	  0.0854	  0.0000
 36.2689	 63.6364	  0.1084	  0.0929	  0.0000
 37.2159	 63.6364	  0.1036	  0.0931	  0.0000
 38.1629	 63.6364	  0.0933	  0.0862	  0.0000
 39.1098	 63.6364	  0.0990	  0.0873	  0.0000
 40.0568	 63.6364	  0.0861	  0.0930	  0.0000
 41.0038	 63.6364	  0.0798	  0.0939	  0.0000
 41.9508	 63.6364	  0.0722	  0.0892	  0.0000
 42.8977	 63.6364	  0.0696	  0.0883	  0.0000
 43.8447	 63.6364	  0.0734	  0.0874	  0.0000
 44.7917	 63.6364	  0.0700	  0.0872	  0.0000
 45.7386	 63.6364	  0.0609	  0.0860	  0.0000
 46.6856	 63.6364	  0.0378	  0.0946	  0.0000
 47.6326	 63.6364	  0.0235	  0.0942	  0.0000
 48.5795	 63.6364	  0.0188	  0.0908	  0.0000
 49.5265	 63.6364	  0.0063	  0.0916	  0.0000
 50.4735	 63.6364	 -0.0141	  0.0921	  0.0000
 51.4205	 63.6364	 -0.0164	  0.0921	  0.0000
 52.3674	 63.6364	  0.0109	  0.0892	  1.0000
 53.3144	 63.6364	  0.0177	  0.1021	  0.0000
 54.2614	 63.6364	  0.0364	  0.0842	  0.0000
 55.2083	 63.6364	  0.0117	  0.0889	  1.0000
 56.1553	 63.6364	  0.0037	  0.0907	  0.0000
 57.1023	 63.6364	 -0.0041	  0.0837	  0.0000
 58.0492	 63.6364	 -0.0086	  0.0826	  0.0000
 58.9962	 63.6364	 -0.0122	  0.0921	  0.0000
 59.9432	 63.6364	 -0.0114	  0.0899	  0.0000
 60.8902	 63.6364	 -0.0224	  0.0863	  0.0000
 61.8371	 63.6364	 -0.0417	  0.0887	  0.0000
 62.7841	 63.6364	 -0.0706	  0.0999	  0.0000
 63.7311	 63.6364	 -0.0531	  0.0963	  0.0000
 64.6780	 63.6364	 -0.0607	  0.0827	  0.0000
 65.6250	 63.6364	 -0.0790	  0.0909	  0.0000
 66.5720	 63.6364	 -0.0756	  0.0903	  1.0000
 67.5189	 63.6364	 -0.0843	  0.0900	  0.0000
 68.4659	 63.6364	 -0.0826	  0.0921	  0.0000
 69.4129	 63.6364	 -0.0896	  0.0913	  1.0000
 70.3598	 63.6364	 -0.0964	  0.0863	  0.0000
 71.3068	 63.6364	 -0.0965	  0.0858	  0.0000
 72.2538	 63.6364	 -0.1047	  0.0915	  0.0000
 73.2008	 63.6364	 -0.0834	  0.0937	  0.0000
 74.1477	 63.6364	 -0.1194	  0.0911	  0.0000
 75.0947	 63.6364	 -0.1330	  0.0976	  0.0000
 76.0417	 63.6364	 -0.1384	  0.0952	  0.0000
 76.9886	 63.6364	 -0.1669	  0.0988	  0.0000
 77.9356	 63.6364	 -0.1787	  0.0917	  0.0000
 78.8826	 63.6364	 -0.1779	  0.0958	  0.0000
 79.8295	 63.6364	 -0.1832	  0.1009	  0.0000
 80.7765	 63.6364	 -0.1931	  0.1012	  0.0000
 81.7235	 63.6364	 -0.2145	  0.1021	  0.0000
 82.6705	 63.6364	 -0.2518	  0.1051	  0.0000
 83.6174	 63.6364	 -0.2748	  0.1069	  1.0000
 84.5644	 63.6364	 -0.2837	  0.1073	  0.0000
 85.5114	 63.6364	 -0.3165	  0.1060	  0.0000
 86.4583	 63.6364	 -0.3698	  0.1005	  0.0000
 87.4053	 63.6364	 -0.3793	  0.0967	  0.0000
 88.3523	 63.6364	 -0.2317	  0.1005	  1.0000
 89.2992	 63.6364	 -0.1882	  0.0971	  1.0000
 90.2462	 63.6364	 -0.0637	  0.0805	  0.0000
 91.1932	 63.6364	 -0.0895	  0.0897	  1.0000
 92.1402	 63.6364	 -0.0057	  0.0852	  0.0000
 93.0871	 63.6364	  0.0022	  0.0869	  0.0000
 94.0341	 63.6364	  0.0056	  0.0865	  0.0000
 94.9811	 63.6364	  0.0028	  0.0834	  1.0000
 95.9280	 63.6364	  0.0084	  0.0857	  0.0000
 96.8750	 63.6364	  0.0094	  0.0773	  0.0000
 97.8220	 63.6364	  0.0079	  0.0767	  0.0000
 98.7689	 63.6364	  0.0130	  0.0858	  0.0000
  1.2311	 62.6894	 -0.0032	  0.0791	  0.0000
  2.1780	 62.6894	 -0.0021	  0.0877	  0.0000
  3.1250	 62.6894	  0.0006	  0.0885	  0.0000
  4.0720	 62.6894	  0.0004	  0.0866	  0.0000
  5.0189	 62.6894	 -0.0004	  0.0808	  0.0000
  5.9659	 62.6894	 -0.0012	  0.0682	  0.0000
  6.9129	 62.6894	  0.0015	  0.0645	  0.0000
  7.8598	 62.6894	  0.0014	  0.0847	  0.0000
  8.8068	 62.6894	 -0.0002	  0.0895	  0.0000
  9.7538	 62.6894	  0.0004	  0.0907	  0.0000
 10.7008	 62.6894	  0.0017	  0.0656	  0.0000
 11.6477	 62.6894	  0.0012	  0.0790	  1.0000
 12.5947	 62.6894	 -0.0002	  0.0844	  0.0000
 13.5417	 62.6894	  0.0037	  0.0779	  1.0000
 14.4886	 62.6894	 -0.0007	  0.0867	  0.0000
 15.4356	 62.6894	  0.0152	  0.0767	  1.0000
 16.3826	 62.6894	  0.0052	  0.0844	  0.0000
 17.3295	 62.6894	  0.0206	  0.0849	  0.0000
 18.2765	 62.6894	  0.0269	  0.0933	  0.0000
 19.2235	 62.6894	  0.2230	  0.0710	  1.0000
 20.1705	 62.6894	  0.2802	  0.0688	  1.0000
 21.1174	 62.6894	  0.4472	  0.0819	  0.0000
 22.0644	 62.6894	  0.4710	  0.0762	  0.0000
 23.0114	 62.6894	  0.3825	  0.0742	  1.0000
 23.9583	 62.6894	  0.3610	  0.1043	  0.0000
 24.9053	 62.6894	  0.3400	  0.0885	  0.0000
 25.8523	 62.6894	  0.2789	  0.1012	  0.0000
 26.7992	 62.6894	  0.2680	  0.0805	  0.0000
 27.7462	 62.6894	  0.2067	  0.0824	  0.0000
 28.6932	 62.6894	  0.1943	  0.0751	  0.0000
 29.6402	 62.6894	  0.1744	  0.0800	  0.0000
 30.5871	 62.6894	  0.1865	  0.0981	  0.0000
 31.5341	 62.6894	  0.1815	  0.0914	  0.0000
 32.4811	 62.6894	  0.1599	  0.0915	  0.0000
 33.4280	 62.6894	  0.1650	  0.0837	  0.0000
 34.3750	 62.6894	  0.1332	  0.0724	  0.0000
 35.3220	 62.6894	  0.1318	  0.0800	  0.0000
 36.2689	 62.6894	  0.0918	  0.0879	  0.0000
 37.2159	 62.6894	  0.1032	  0.0970	  0.0000
 38.1629	 62.6894	  0.0742	  0.0826	  0.0000
 39.1098	 62.6894	  0.0970	  0.0737	  0.0000
 40.0568	 62.6894	  0.0661	  0.0891	  0.0000
 41.0038	 62.6894	  0.0770	  0.0956	  0.0000
 41.9508	 62.6894	  0.0857	  0.0836	  0.0000
 42.8977	 62.6894	  0.0654	  0.0734	  0.0000
 43.8447	 62.6894	  0.0619	  0.0942	  0.0000
 44.7917	 62.6894	  0.0715	  0.0875	  0.0000
 45.7386	 62.6894	  0.0557	  0.0739	  0.0000
 46.6856	 62.6894	  0.0467	  0.0799	  0.0000
 47.6326	 62.6894	  0.0314	  0.0884	  0.0000
 48.5795	 62.6894	  0.0109	  0.0640	  0.0000
 49.5265	 62.6894	  0.0032	  0.0657	  0.0000
 50.4735	 62.6894	 -0.0108	  0.0887	  0.0000
 51.4205	 62.6894	 -0.0253	  0.0924	  0.0000
 52.3674	 62.6894	  0.0103	  0.0928	  1.0000
 53.3144	 62.6894	  0.0158	  0.0951	  0.0000
 54.2614	 62.6894	  0.0377	  0.0953	  0.0000
 55.2083	 62.6894	  0.0106	  0.0901	  0.0000
 56.1553	 62.6894	  0.0088	  0.0913	  1.0000
 57.1023	 62.6894	  0.0031	  0.0906	  1.0000
 58.0492	 62.6894	 -0.0064	  0.0936	  0.0000
 58.9962	 62.6894	 -0.0140	  0.0873	  0.0000
 59.9432	 62.6894	 -0.0120	  0.0901	  0.0000
 60.8902	 62.6894	 -0.0186	  0.0970	  0.0000
 61.8371	 62.6894	 -0.0354	  0.0899	  0.0000
 62.7841	 62.6894	 -0.0470	  0.0868	  0.0000
 63.7311	 62.6894	 -0.0428	  0.0908	  0.0000
 64.6780	 62.6894	 -0.0746	  0.0942	  0.0000
 65.6250	 62.6894	 -0.0723	  0.0890	  0.0000
